ISO3,Country,Region,Service Type,Year,Coverage,Service level
TZA,United Republic of Tanzania,Tabora,Drinking water,2008,17.70008,At least basic
TZA,United Republic of Tanzania,Tabora,Drinking water,2008,73.51296,Unimproved
TZA,United Republic of Tanzania,Tabora,Drinking water,2008,3.90647,Limited service
TZA,United Republic of Tanzania,Tabora,Sanitation,2008,0.64436,Limited service
TZA,United Republic of Tanzania,Tabora,Drinking water,2008,4.8805,Surface water
TZA,United Republic of Tanzania,Tabora,Sanitation,2008,56.31595,Unimproved
TZA,United Republic of Tanzania,Tanga,Sanitation,2008,6.61583,At least basic
TZA,United Republic of Tanzania,Tanga,Drinking water,2008,45.41576,At least basic
TZA,United Republic of Tanzania,Tanga,Drinking water,2008,18.16355,Unimproved
TZA,United Republic of Tanzania,Tanga,Sanitation,2008,12.81367,Open defecation
TZA,United Republic of Tanzania,Tanga,Drinking water,2008,9.38451,Limited service
TZA,United Republic of Tanzania,Tanga,Drinking water,2008,27.03617,Surface water
TZA,United Republic of Tanzania,Tanga,Sanitation,2008,6.33058,Limited service
TZA,United Republic of Tanzania,Tanga,Sanitation,2008,74.23992,Unimproved
TZA,United Republic of Tanzania,Unguja 1,Drinking water,2008,0.58346,Surface water
TZA,United Republic of Tanzania,Unguja 1,Sanitation,2008,11.49397,Unimproved
TZA,United Republic of Tanzania,Unguja 1,Sanitation,2008,5.27088,Limited service
TZA,United Republic of Tanzania,Unguja 1,Sanitation,2008,36.3965,Open defecation
TZA,United Republic of Tanzania,Unguja 1,Sanitation,2008,46.83865,At least basic
TZA,United Republic of Tanzania,Unguja 1,Drinking water,2008,13.72392,Unimproved
TZA,United Republic of Tanzania,Unguja 1,Drinking water,2008,78.3626,At least basic
TZA,United Republic of Tanzania,Unguja 1,Drinking water,2008,7.33003,Limited service
TZA,United Republic of Tanzania,Unguja 2,Sanitation,2008,20.92589,Unimproved
TZA,United Republic of Tanzania,Unguja 2,Drinking water,2008,84.67648,At least basic
TZA,United Republic of Tanzania,Unguja 2,Sanitation,2008,9.74768,Limited service
TZA,United Republic of Tanzania,Unguja 2,Drinking water,2008,0,Surface water
TZA,United Republic of Tanzania,Unguja 2,Drinking water,2008,0.2884,Limited service
TZA,United Republic of Tanzania,Unguja 2,Sanitation,2008,59.85746,At least basic
TZA,United Republic of Tanzania,Unguja 2,Sanitation,2008,9.46897,Open defecation
TZA,United Republic of Tanzania,Unguja 2,Drinking water,2008,15.03511,Unimproved
TZA,United Republic of Tanzania,Unguja 3,Sanitation,2008,11.27762,Unimproved
TZA,United Republic of Tanzania,Unguja 3,Drinking water,2008,8.78057,Unimproved
TZA,United Republic of Tanzania,Unguja 3,Sanitation,2008,6.22891,Limited service
TZA,United Republic of Tanzania,Unguja 3,Drinking water,2008,10.56522,Limited service
TZA,United Republic of Tanzania,Unguja 3,Sanitation,2008,79.98293,At least basic
TZA,United Republic of Tanzania,Unguja 3,Sanitation,2008,2.51055,Open defecation
TZA,United Republic of Tanzania,Unguja 3,Drinking water,2008,0,Surface water
TZA,United Republic of Tanzania,Unguja 3,Drinking water,2008,80.65421,At least basic
TZA,United Republic of Tanzania,Arusha,Drinking water,2010,16.16676,Limited service
TZA,United Republic of Tanzania,Arusha,Sanitation,2010,8.20415,At least basic
TZA,United Republic of Tanzania,Arusha,Drinking water,2010,13.13193,Surface water
TZA,United Republic of Tanzania,Arusha,Sanitation,2010,8.63041,Limited service
TZA,United Republic of Tanzania,Arusha,Drinking water,2010,61.37929,At least basic
TZA,United Republic of Tanzania,Arusha,Drinking water,2010,9.32201,Unimproved
TZA,United Republic of Tanzania,Arusha,Sanitation,2010,30.87029,Open defecation
TZA,United Republic of Tanzania,Arusha,Sanitation,2010,52.29515,Unimproved
TZA,United Republic of Tanzania,Dar Es Salaam,Drinking water,2010,88.35046,At least basic
TZA,United Republic of Tanzania,Dar Es Salaam,Sanitation,2010,17.6795,Limited service
TZA,United Republic of Tanzania,Dar Es Salaam,Sanitation,2010,24.83101,At least basic
TZA,United Republic of Tanzania,Dar Es Salaam,Drinking water,2010,0,Surface water
TZA,United Republic of Tanzania,Dar Es Salaam,Sanitation,2010,56.90884,Unimproved
TZA,United Republic of Tanzania,Dar Es Salaam,Drinking water,2010,5.66297,Limited service
TZA,United Republic of Tanzania,Dar Es Salaam,Drinking water,2010,5.98656,Unimproved
TZA,United Republic of Tanzania,Dar Es Salaam,Sanitation,2010,0.58065,Open defecation
TZA,United Republic of Tanzania,Dodoma,Sanitation,2010,5.23471,At least basic
TZA,United Republic of Tanzania,Dodoma,Sanitation,2010,73.54771,Unimproved
TZA,United Republic of Tanzania,Dodoma,Drinking water,2010,21.01901,Surface water
TZA,United Republic of Tanzania,Dodoma,Drinking water,2010,38.5825,Unimproved
TZA,United Republic of Tanzania,Dodoma,Sanitation,2010,19.43768,Open defecation
TZA,United Republic of Tanzania,Dodoma,Drinking water,2010,15.79254,At least basic
TZA,United Republic of Tanzania,Dodoma,Sanitation,2010,1.7799,Limited service
TZA,United Republic of Tanzania,Dodoma,Drinking water,2010,24.60595,Limited service
TZA,United Republic of Tanzania,Iringa,Drinking water,2010,36.96397,At least basic
TZA,United Republic of Tanzania,Iringa,Sanitation,2010,30.54323,At least basic
TZA,United Republic of Tanzania,Iringa,Sanitation,2010,63.11439,Unimproved
TZA,United Republic of Tanzania,Iringa,Sanitation,2010,1.28451,Open defecation
TZA,United Republic of Tanzania,Iringa,Drinking water,2010,5.39078,Limited service
TZA,United Republic of Tanzania,Iringa,Sanitation,2010,5.05787,Limited service
TZA,United Republic of Tanzania,Iringa,Drinking water,2010,25.94493,Surface water
TZA,United Republic of Tanzania,Iringa,Drinking water,2010,31.70032,Unimproved
TZA,United Republic of Tanzania,Kagera,Drinking water,2010,6.63467,Limited service
TZA,United Republic of Tanzania,Kagera,Drinking water,2010,30.97666,At least basic
TZA,United Republic of Tanzania,Kagera,Sanitation,2010,1.57478,Limited service
TZA,United Republic of Tanzania,Kagera,Sanitation,2010,7.91508,At least basic
TZA,United Republic of Tanzania,Kagera,Sanitation,2010,78.17832,Unimproved
TZA,United Republic of Tanzania,Kagera,Drinking water,2010,30.38604,Unimproved
TZA,United Republic of Tanzania,Kagera,Sanitation,2010,12.33182,Open defecation
TZA,United Republic of Tanzania,Kagera,Drinking water,2010,32.00263,Surface water
TZA,United Republic of Tanzania,Kigoma,Drinking water,2010,12.72294,Limited service
TZA,United Republic of Tanzania,Kigoma,Drinking water,2010,30.31541,At least basic
TZA,United Republic of Tanzania,Kigoma,Sanitation,2010,6.21314,Limited service
TZA,United Republic of Tanzania,Kigoma,Sanitation,2010,2.67752,Open defecation
TZA,United Republic of Tanzania,Kigoma,Drinking water,2010,26.77693,Unimproved
TZA,United Republic of Tanzania,Kigoma,Drinking water,2010,30.18472,Surface water
TZA,United Republic of Tanzania,Kigoma,Sanitation,2010,80.179,Unimproved
TZA,United Republic of Tanzania,Kigoma,Sanitation,2010,10.93034,At least basic
TZA,United Republic of Tanzania,Kilimanjaro,Sanitation,2010,75.64407,Unimproved
TZA,United Republic of Tanzania,Kilimanjaro,Sanitation,2010,7.46611,Limited service
TZA,United Republic of Tanzania,Kilimanjaro,Drinking water,2010,12.48408,Surface water
TZA,United Republic of Tanzania,Kilimanjaro,Sanitation,2010,0.89989,Open defecation
TZA,United Republic of Tanzania,Kilimanjaro,Drinking water,2010,13.2814,Unimproved
TZA,United Republic of Tanzania,Kilimanjaro,Drinking water,2010,63.04528,At least basic
TZA,United Republic of Tanzania,Kilimanjaro,Drinking water,2010,11.18924,Limited service
TZA,United Republic of Tanzania,Kilimanjaro,Sanitation,2010,15.98993,At least basic
TZA,United Republic of Tanzania,Lindi,Drinking water,2010,59.18517,Unimproved
TZA,United Republic of Tanzania,Lindi,Sanitation,2010,56.55211,Unimproved
TZA,United Republic of Tanzania,Lindi,Drinking water,2010,19.93003,At least basic
TZA,United Republic of Tanzania,Lindi,Sanitation,2010,10.55927,Open defecation
TZA,United Republic of Tanzania,Lindi,Sanitation,2010,6.10867,Limited service
TZA,United Republic of Tanzania,Lindi,Sanitation,2010,26.77994,At least basic
TZA,United Republic of Tanzania,Lindi,Drinking water,2010,15.22064,Surface water
TZA,United Republic of Tanzania,Lindi,Drinking water,2010,5.66416,Limited service
TZA,United Republic of Tanzania,Manyara,Sanitation,2010,27.73863,Open defecation
TZA,United Republic of Tanzania,Manyara,Sanitation,2010,64.15645,Unimproved
TZA,United Republic of Tanzania,Manyara,Drinking water,2010,15.97959,Limited service
TZA,United Republic of Tanzania,Manyara,Drinking water,2010,38.25424,Surface water
TZA,United Republic of Tanzania,Manyara,Sanitation,2010,7.25644,At least basic
TZA,United Republic of Tanzania,Manyara,Drinking water,2010,32.96417,At least basic
TZA,United Republic of Tanzania,Manyara,Sanitation,2010,0.84848,Limited service
TZA,United Republic of Tanzania,Manyara,Drinking water,2010,12.802,Unimproved
TZA,United Republic of Tanzania,Mara,Sanitation,2010,4.01491,Limited service
TZA,United Republic of Tanzania,Mara,Sanitation,2010,50.04399,Unimproved
TZA,United Republic of Tanzania,Mara,Drinking water,2010,29.77521,At least basic
TZA,United Republic of Tanzania,Mara,Sanitation,2010,7.66587,At least basic
TZA,United Republic of Tanzania,Mara,Drinking water,2010,24.98802,Surface water
TZA,United Republic of Tanzania,Mara,Drinking water,2010,38.29323,Unimproved
TZA,United Republic of Tanzania,Mara,Sanitation,2010,38.27524,Open defecation
TZA,United Republic of Tanzania,Mara,Drinking water,2010,6.94354,Limited service
TZA,United Republic of Tanzania,Mbeya,Drinking water,2010,41.26867,At least basic
TZA,United Republic of Tanzania,Mbeya,Sanitation,2010,5.48513,Limited service
TZA,United Republic of Tanzania,Mbeya,Drinking water,2010,29.35229,Unimproved
TZA,United Republic of Tanzania,Mbeya,Sanitation,2010,16.04505,Open defecation
TZA,United Republic of Tanzania,Mbeya,Drinking water,2010,9.77111,Limited service
TZA,United Republic of Tanzania,Mbeya,Sanitation,2010,65.24127,Unimproved
TZA,United Republic of Tanzania,Mbeya,Drinking water,2010,19.60792,Surface water
TZA,United Republic of Tanzania,Mbeya,Sanitation,2010,13.22855,At least basic
TZA,United Republic of Tanzania,Morogoro,Sanitation,2010,77.58391,Unimproved
TZA,United Republic of Tanzania,Morogoro,Drinking water,2010,20.61288,Surface water
TZA,United Republic of Tanzania,Morogoro,Drinking water,2010,51.79732,At least basic
TZA,United Republic of Tanzania,Morogoro,Drinking water,2010,6.17613,Limited service
TZA,United Republic of Tanzania,Morogoro,Sanitation,2010,6.42979,Limited service
TZA,United Republic of Tanzania,Morogoro,Drinking water,2010,21.41368,Unimproved
TZA,United Republic of Tanzania,Morogoro,Sanitation,2010,15.5297,At least basic
TZA,United Republic of Tanzania,Morogoro,Sanitation,2010,0.4566,Open defecation
TZA,United Republic of Tanzania,Mtwara,Sanitation,2010,21.81339,At least basic
TZA,United Republic of Tanzania,Mtwara,Sanitation,2010,14.32042,Open defecation
TZA,United Republic of Tanzania,Mtwara,Drinking water,2010,31.23059,Unimproved
TZA,United Republic of Tanzania,Mtwara,Sanitation,2010,58.12293,Unimproved
TZA,United Republic of Tanzania,Mtwara,Drinking water,2010,5.5137,Limited service
TZA,United Republic of Tanzania,Mtwara,Drinking water,2010,24.19308,Surface water
TZA,United Republic of Tanzania,Mtwara,Drinking water,2010,39.06263,At least basic
TZA,United Republic of Tanzania,Mtwara,Sanitation,2010,5.74326,Limited service
TZA,United Republic of Tanzania,Mwanza,Sanitation,2010,64.26223,Unimproved
TZA,United Republic of Tanzania,Mwanza,Sanitation,2010,9.32409,At least basic
TZA,United Republic of Tanzania,Mwanza,Drinking water,2010,7.16631,Limited service
TZA,United Republic of Tanzania,Mwanza,Sanitation,2010,19.89227,Open defecation
TZA,United Republic of Tanzania,Mwanza,Drinking water,2010,51.47993,Unimproved
TZA,United Republic of Tanzania,Mwanza,Drinking water,2010,8.51661,Surface water
TZA,United Republic of Tanzania,Mwanza,Sanitation,2010,6.52142,Limited service
TZA,United Republic of Tanzania,Mwanza,Drinking water,2010,32.83715,At least basic
TZA,United Republic of Tanzania,Pemba North,Sanitation,2010,23.34914,Unimproved
TZA,United Republic of Tanzania,Pemba North,Sanitation,2010,17.06588,At least basic
TZA,United Republic of Tanzania,Pemba North,Drinking water,2010,20.68689,Unimproved
TZA,United Republic of Tanzania,Pemba North,Drinking water,2010,78.56048,At least basic
TZA,United Republic of Tanzania,Pemba North,Sanitation,2010,59.17517,Open defecation
TZA,United Republic of Tanzania,Pemba North,Drinking water,2010,0,Surface water
TZA,United Republic of Tanzania,Pemba North,Sanitation,2010,0.40981,Limited service
TZA,United Republic of Tanzania,Pemba North,Drinking water,2010,0.75263,Limited service
TZA,United Republic of Tanzania,Pemba South,Sanitation,2010,43.76495,Open defecation
TZA,United Republic of Tanzania,Pemba South,Sanitation,2010,19.19898,Unimproved
TZA,United Republic of Tanzania,Pemba South,Drinking water,2010,0,Limited service
TZA,United Republic of Tanzania,Pemba South,Sanitation,2010,35.55717,At least basic
TZA,United Republic of Tanzania,Pemba South,Drinking water,2010,74.81503,At least basic
TZA,United Republic of Tanzania,Pemba South,Drinking water,2010,0,Surface water
TZA,United Republic of Tanzania,Pemba South,Sanitation,2010,1.47891,Limited service
TZA,United Republic of Tanzania,Pemba South,Drinking water,2010,25.18497,Unimproved
TZA,United Republic of Tanzania,Pwani,Drinking water,2010,4.12146,Surface water
TZA,United Republic of Tanzania,Pwani,Drinking water,2010,53.77239,At least basic
TZA,United Republic of Tanzania,Pwani,Drinking water,2010,4.67981,Limited service
TZA,United Republic of Tanzania,Pwani,Sanitation,2010,87.44622,Unimproved
TZA,United Republic of Tanzania,Pwani,Sanitation,2010,0.56336,Limited service
TZA,United Republic of Tanzania,Pwani,Drinking water,2010,37.42634,Unimproved
TZA,United Republic of Tanzania,Pwani,Sanitation,2010,6.05287,At least basic
TZA,United Republic of Tanzania,Pwani,Sanitation,2010,5.93755,Open defecation
TZA,United Republic of Tanzania,Rukwa,Drinking water,2010,27.50237,Unimproved
TZA,United Republic of Tanzania,Rukwa,Drinking water,2010,9.31841,Limited service
TZA,United Republic of Tanzania,Rukwa,Sanitation,2010,4.92246,At least basic
TZA,United Republic of Tanzania,Rukwa,Drinking water,2010,34.04826,At least basic
TZA,United Republic of Tanzania,Rukwa,Sanitation,2010,68.57243,Unimproved
TZA,United Republic of Tanzania,Rukwa,Drinking water,2010,29.13095,Surface water
TZA,United Republic of Tanzania,Rukwa,Sanitation,2010,5.86916,Limited service
TZA,United Republic of Tanzania,Rukwa,Sanitation,2010,20.63595,Open defecation
TZA,United Republic of Tanzania,Ruvuma,Drinking water,2010,4.09985,Limited service
TZA,United Republic of Tanzania,Ruvuma,Sanitation,2010,19.16046,At least basic
TZA,United Republic of Tanzania,Ruvuma,Sanitation,2010,5.50668,Limited service
TZA,United Republic of Tanzania,Ruvuma,Drinking water,2010,12.35831,Surface water
TZA,United Republic of Tanzania,Ruvuma,Sanitation,2010,2.17608,Open defecation
TZA,United Republic of Tanzania,Ruvuma,Drinking water,2010,34.9071,Unimproved
TZA,United Republic of Tanzania,Ruvuma,Drinking water,2010,48.63473,At least basic
TZA,United Republic of Tanzania,Ruvuma,Sanitation,2010,73.15678,Unimproved
TZA,United Republic of Tanzania,Shinyanga,Sanitation,2010,59.40361,Unimproved
TZA,United Republic of Tanzania,Shinyanga,Sanitation,2010,8.84169,At least basic
TZA,United Republic of Tanzania,Shinyanga,Drinking water,2010,16.81586,Surface water
TZA,United Republic of Tanzania,Shinyanga,Drinking water,2010,13.75535,Limited service
TZA,United Republic of Tanzania,Shinyanga,Drinking water,2010,42.29276,Unimproved
TZA,United Republic of Tanzania,Shinyanga,Sanitation,2010,2.50204,Limited service
TZA,United Republic of Tanzania,Shinyanga,Drinking water,2010,27.13602,At least basic
TZA,United Republic of Tanzania,Shinyanga,Sanitation,2010,29.25265,Open defecation
TZA,United Republic of Tanzania,Singida,Drinking water,2010,33.86051,Surface water
TZA,United Republic of Tanzania,Singida,Drinking water,2010,24.14027,Unimproved
TZA,United Republic of Tanzania,Singida,Sanitation,2010,74.64372,Unimproved
TZA,United Republic of Tanzania,Singida,Drinking water,2010,16.62606,Limited service
TZA,United Republic of Tanzania,Singida,Sanitation,2010,3.3421,Limited service
TZA,United Republic of Tanzania,Singida,Drinking water,2010,25.37316,At least basic
TZA,United Republic of Tanzania,Singida,Sanitation,2010,6.94361,At least basic
TZA,United Republic of Tanzania,Singida,Sanitation,2010,15.07057,Open defecation
TZA,United Republic of Tanzania,Tabora,Drinking water,2010,2.97091,Limited service
TZA,United Republic of Tanzania,Tabora,Sanitation,2010,58.76076,Unimproved
TZA,United Republic of Tanzania,Tabora,Drinking water,2010,69.64055,Unimproved
TZA,United Republic of Tanzania,Tabora,Sanitation,2010,5.80563,At least basic
TZA,United Republic of Tanzania,Tabora,Drinking water,2010,21.46572,At least basic
TZA,United Republic of Tanzania,Tabora,Drinking water,2010,5.92281,Surface water
TZA,United Republic of Tanzania,Tabora,Sanitation,2010,0.50794,Limited service
TZA,United Republic of Tanzania,Tabora,Sanitation,2010,34.92567,Open defecation
